labels,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10
2,0.0126953125,0.0234375,0.0078125,0.01171875,0.0087890625,0.2548828125,0.2001953125,0.00390625,0.6435546875,0.275390625
2,0.0947265625,0.03125,0.01953125,0.0087890625,0.0869140625,0.25390625,0.259765625,0.0009765625,0.7568359375,0.21875
2,0.0,0.04296875,0.0029296875,0.0,0.0,0.32421875,0.2080078125,0.0,0.69140625,0.220703125
2,0.091796875,0.0830078125,0.060546875,0.0712890625,0.1103515625,0.29296875,0.283203125,0.0029296875,0.744140625,0.240234375
2,0.0068359375,0.037109375,0.00390625,0.0146484375,0.00390625,0.265625,0.181640625,0.0029296875,0.6298828125,0.291015625
2,0.099609375,0.0361328125,0.0517578125,0.0244140625,0.0908203125,0.2900390625,0.244140625,0.005859375,0.7197265625,0.26953125
2,0.005859375,0.05078125,0.0068359375,0.0166015625,0.005859375,0.2529296875,0.2197265625,0.0048828125,0.65234375,0.2587890625
2,0.0029296875,0.0419921875,0.00390625,0.0166015625,0.0078125,0.2314453125,0.1748046875,0.0,0.5927734375,0.322265625
2,0.0029296875,0.0322265625,0.0,0.013671875,0.0,0.2646484375,0.2177734375,0.00390625,0.62109375,0.26953125
2,0.0830078125,0.033203125,0.029296875,0.0087890625,0.0791015625,0.2822265625,0.255859375,0.0029296875,0.748046875,0.2373046875
2,0.0107421875,0.0498046875,0.0,0.0419921875,0.005859375,0.25390625,0.2373046875,0.00390625,0.5791015625,0.310546875
2,0.005859375,0.0458984375,0.005859375,0.0185546875,0.005859375,0.236328125,0.169921875,0.00390625,0.6806640625,0.2626953125
2,0.0,0.0263671875,0.0,0.0,0.0,0.2734375,0.1962890625,0.0,0.5966796875,0.2568359375
2,0.001953125,0.0458984375,0.00390625,0.01953125,0.0009765625,0.259765625,0.2080078125,0.001953125,0.63671875,0.2568359375
2,0.013671875,0.017578125,0.013671875,0.0126953125,0.0078125,0.22265625,0.17578125,0.009765625,0.650390625,0.2880859375
2,0.001953125,0.0595703125,0.005859375,0.037109375,0.0078125,0.228515625,0.189453125,0.013671875,0.5986328125,0.294921875
2,0.0,0.0244140625,0.0,0.0,0.0,0.283203125,0.201171875,0.0,0.6259765625,0.271484375
2,0.0078125,0.0732421875,0.0,0.0654296875,0.025390625,0.25,0.216796875,0.0087890625,0.6162109375,0.2919921875
2,0.0009765625,0.0322265625,0.0078125,0.0009765625,0.0,0.2783203125,0.1982421875,0.0009765625,0.619140625,0.2548828125
2,0.0849609375,0.0498046875,0.083984375,0.0283203125,0.0947265625,0.287109375,0.2587890625,0.0029296875,0.755859375,0.2412109375
2,0.0087890625,0.0263671875,0.0078125,0.009765625,0.0009765625,0.2529296875,0.189453125,0.00390625,0.6494140625,0.2626953125
2,0.03125,0.0517578125,0.07421875,0.03125,0.0283203125,0.2861328125,0.2890625,0.0263671875,0.76171875,0.2197265625
2,0.0205078125,0.017578125,0.017578125,0.017578125,0.0,0.287109375,0.212890625,0.0146484375,0.66015625,0.2705078125
2,0.083984375,0.037109375,0.08203125,0.0283203125,0.0947265625,0.2763671875,0.2529296875,0.0009765625,0.728515625,0.244140625
2,0.017578125,0.0380859375,0.0009765625,0.0205078125,0.017578125,0.2333984375,0.2001953125,0.001953125,0.6796875,0.244140625
2,0.0185546875,0.029296875,0.0107421875,0.0029296875,0.0107421875,0.2763671875,0.19921875,0.0,0.7080078125,0.2294921875
2,0.0703125,0.048828125,0.0283203125,0.00390625,0.068359375,0.2490234375,0.2568359375,0.001953125,0.78515625,0.1962890625
2,0.0009765625,0.02734375,0.0068359375,0.0,0.0,0.2978515625,0.1953125,0.0,0.67578125,0.23046875
2,0.068359375,0.064453125,0.0634765625,0.033203125,0.0859375,0.2548828125,0.265625,0.00390625,0.732421875,0.2529296875
2,0.0029296875,0.0517578125,0.0048828125,0.017578125,0.005859375,0.251953125,0.1728515625,0.0068359375,0.6416015625,0.271484375
2,0.0732421875,0.103515625,0.076171875,0.068359375,0.1201171875,0.2490234375,0.2744140625,0.0146484375,0.7529296875,0.240234375
2,0.0,0.0205078125,0.0,0.0009765625,0.0,0.2783203125,0.181640625,0.0,0.5556640625,0.26953125
2,0.0009765625,0.0615234375,0.0009765625,0.0537109375,0.01953125,0.2666015625,0.19140625,0.0078125,0.59765625,0.310546875
2,0.0654296875,0.06640625,0.068359375,0.033203125,0.0830078125,0.2529296875,0.2548828125,0.00390625,0.72265625,0.24609375
2,0.076171875,0.064453125,0.0634765625,0.044921875,0.1044921875,0.2578125,0.2666015625,0.0068359375,0.763671875,0.2099609375
2,0.0,0.013671875,0.0029296875,0.0009765625,0.0,0.2548828125,0.1923828125,0.0009765625,0.59375,0.26171875
2,0.0341796875,0.0185546875,0.005859375,0.0029296875,0.0244140625,0.255859375,0.19140625,0.001953125,0.6923828125,0.2373046875
2,0.029296875,0.0107421875,0.0087890625,0.00390625,0.0,0.3095703125,0.205078125,0.00390625,0.6669921875,0.2119140625
2,0.103515625,0.083984375,0.1005859375,0.0732421875,0.1103515625,0.2578125,0.2822265625,0.021484375,0.71484375,0.2744140625
2,0.0947265625,0.115234375,0.091796875,0.0830078125,0.142578125,0.3095703125,0.265625,0.0,0.732421875,0.259765625
2,0.09375,0.0625,0.0537109375,0.0234375,0.0869140625,0.255859375,0.265625,0.0068359375,0.7021484375,0.2744140625
2,0.0224609375,0.1064453125,0.001953125,0.0732421875,0.0478515625,0.29296875,0.2099609375,0.0048828125,0.673828125,0.2587890625
2,0.0,0.0166015625,0.0009765625,0.0,0.0,0.2626953125,0.20703125,0.0,0.599609375,0.2900390625
2,0.087890625,0.07421875,0.091796875,0.060546875,0.1123046875,0.2490234375,0.2626953125,0.025390625,0.7373046875,0.2421875
2,0.099609375,0.060546875,0.103515625,0.037109375,0.1162109375,0.232421875,0.263671875,0.0126953125,0.6982421875,0.2587890625
2,0.0,0.048828125,0.0029296875,0.0322265625,0.005859375,0.208984375,0.1865234375,0.0087890625,0.580078125,0.3017578125
2,0.10546875,0.0419921875,0.103515625,0.029296875,0.107421875,0.267578125,0.25,0.0087890625,0.7060546875,0.2734375
2,0.0068359375,0.060546875,0.0107421875,0.03125,0.01953125,0.2109375,0.2080078125,0.013671875,0.62890625,0.271484375
2,0.0048828125,0.0478515625,0.00390625,0.017578125,0.00390625,0.267578125,0.220703125,0.00390625,0.625,0.2587890625
2,0.0029296875,0.0595703125,0.0029296875,0.0400390625,0.01171875,0.21484375,0.1982421875,0.0146484375,0.6015625,0.271484375
2,0.0,0.013671875,0.0,0.0,0.0,0.24609375,0.2119140625,0.0,0.4931640625,0.2958984375
2,0.005859375,0.041015625,0.0029296875,0.01953125,0.0048828125,0.2373046875,0.1953125,0.005859375,0.6416015625,0.275390625
2,0.0029296875,0.044921875,0.009765625,0.0185546875,0.005859375,0.2763671875,0.1552734375,0.0146484375,0.6923828125,0.244140625
2,0.0068359375,0.0478515625,0.01171875,0.0126953125,0.0068359375,0.2099609375,0.1953125,0.0078125,0.7275390625,0.2265625
2,0.0078125,0.0517578125,0.0048828125,0.0380859375,0.013671875,0.267578125,0.2060546875,0.0048828125,0.6025390625,0.3115234375
2,0.0078125,0.04296875,0.0029296875,0.033203125,0.001953125,0.25390625,0.216796875,0.0029296875,0.5986328125,0.294921875
2,0.0,0.0146484375,0.0,0.0,0.0,0.244140625,0.19140625,0.0,0.5576171875,0.29296875
2,0.001953125,0.0322265625,0.001953125,0.0,0.0,0.3017578125,0.1748046875,0.0,0.662109375,0.216796875
2,0.0615234375,0.09375,0.068359375,0.0341796875,0.08984375,0.2880859375,0.2587890625,0.01171875,0.7431640625,0.2451171875
2,0.0849609375,0.0498046875,0.03515625,0.015625,0.0791015625,0.2705078125,0.248046875,0.001953125,0.7236328125,0.25390625
2,0.0068359375,0.0615234375,0.0087890625,0.0166015625,0.009765625,0.2646484375,0.173828125,0.0126953125,0.6298828125,0.2685546875
2,0.013671875,0.025390625,0.0126953125,0.0029296875,0.00390625,0.25390625,0.177734375,0.0087890625,0.6640625,0.25390625
2,0.0234375,0.0498046875,0.009765625,0.03125,0.0087890625,0.265625,0.1728515625,0.013671875,0.6171875,0.3037109375
2,0.0078125,0.017578125,0.01171875,0.0,0.0,0.27734375,0.1796875,0.0,0.6533203125,0.251953125
2,0.01171875,0.017578125,0.005859375,0.001953125,0.0,0.2919921875,0.1748046875,0.0048828125,0.689453125,0.232421875
2,0.025390625,0.0458984375,0.0185546875,0.0,0.01953125,0.27734375,0.2646484375,0.0,0.7451171875,0.2509765625
2,0.02734375,0.0625,0.0126953125,0.0009765625,0.017578125,0.2705078125,0.28125,0.0009765625,0.65625,0.3076171875
2,0.0166015625,0.037109375,0.01953125,0.0009765625,0.0068359375,0.2666015625,0.248046875,0.001953125,0.7236328125,0.2626953125
2,0.0380859375,0.029296875,0.0126953125,0.0166015625,0.0234375,0.220703125,0.2451171875,0.0126953125,0.677734375,0.3134765625
2,0.0439453125,0.0703125,0.01171875,0.03125,0.0478515625,0.19921875,0.248046875,0.0068359375,0.6728515625,0.3251953125
2,0.013671875,0.0625,0.0166015625,0.04296875,0.0078125,0.263671875,0.2958984375,0.01171875,0.6396484375,0.3544921875
2,0.001953125,0.0517578125,0.02734375,0.001953125,0.0009765625,0.23046875,0.296875,0.0,0.69140625,0.28125
2,0.0048828125,0.1220703125,0.005859375,0.1044921875,0.0185546875,0.21875,0.3212890625,0.01953125,0.7001953125,0.2919921875
2,0.015625,0.060546875,0.021484375,0.04296875,0.0322265625,0.28125,0.3017578125,0.0078125,0.732421875,0.265625
2,0.01953125,0.080078125,0.01171875,0.0439453125,0.033203125,0.203125,0.2734375,0.0166015625,0.73046875,0.26953125
2,0.0458984375,0.05859375,0.005859375,0.0263671875,0.052734375,0.234375,0.248046875,0.0107421875,0.6376953125,0.333984375
2,0.03125,0.0458984375,0.013671875,0.0107421875,0.0244140625,0.2431640625,0.2578125,0.0087890625,0.6923828125,0.2734375
2,0.037109375,0.0703125,0.017578125,0.033203125,0.044921875,0.265625,0.26953125,0.0029296875,0.685546875,0.296875
2,0.0673828125,0.025390625,0.005859375,0.0107421875,0.0751953125,0.2353515625,0.2158203125,0.0009765625,0.638671875,0.3388671875
2,0.01953125,0.029296875,0.0234375,0.01953125,0.0166015625,0.2158203125,0.24609375,0.025390625,0.7275390625,0.2724609375
2,0.0048828125,0.099609375,0.0146484375,0.0478515625,0.009765625,0.220703125,0.3056640625,0.001953125,0.7412109375,0.2587890625
2,0.001953125,0.0283203125,0.0546875,0.0,0.0,0.322265625,0.2265625,0.0,0.76171875,0.220703125
2,0.0322265625,0.0556640625,0.0029296875,0.0322265625,0.04296875,0.2568359375,0.2451171875,0.0029296875,0.65234375,0.3466796875
2,0.0224609375,0.0478515625,0.0166015625,0.017578125,0.0185546875,0.255859375,0.2568359375,0.009765625,0.7119140625,0.2705078125
2,0.0810546875,0.0224609375,0.0048828125,0.0009765625,0.0615234375,0.2158203125,0.2236328125,0.001953125,0.6767578125,0.3203125
2,0.02734375,0.0322265625,0.01953125,0.01171875,0.0283203125,0.2197265625,0.2431640625,0.017578125,0.74609375,0.25390625
2,0.0810546875,0.02734375,0.001953125,0.013671875,0.07421875,0.2412109375,0.220703125,0.00390625,0.6806640625,0.3193359375
2,0.0224609375,0.0234375,0.0068359375,0.0009765625,0.001953125,0.2744140625,0.25390625,0.0029296875,0.7470703125,0.23828125
2,0.0439453125,0.037109375,0.005859375,0.0009765625,0.029296875,0.21875,0.2392578125,0.0029296875,0.6875,0.3056640625
2,0.03125,0.0712890625,0.0400390625,0.0,0.0078125,0.298828125,0.3056640625,0.0,0.703125,0.26953125
2,0.0009765625,0.0361328125,0.0234375,0.0166015625,0.0029296875,0.263671875,0.2802734375,0.00390625,0.7177734375,0.2822265625
2,0.021484375,0.0732421875,0.0283203125,0.033203125,0.0380859375,0.31640625,0.275390625,0.00390625,0.6943359375,0.294921875
2,0.0302734375,0.078125,0.0166015625,0.0390625,0.046875,0.1982421875,0.2490234375,0.0078125,0.68359375,0.3154296875
2,0.015625,0.11328125,0.001953125,0.0615234375,0.0380859375,0.2099609375,0.294921875,0.00390625,0.7060546875,0.2939453125
2,0.0234375,0.0390625,0.00390625,0.0419921875,0.0390625,0.25390625,0.26171875,0.005859375,0.666015625,0.33203125
2,0.0283203125,0.0703125,0.0078125,0.029296875,0.0341796875,0.24609375,0.2587890625,0.0048828125,0.6591796875,0.3212890625
2,0.0693359375,0.068359375,0.009765625,0.025390625,0.078125,0.20703125,0.232421875,0.01171875,0.6640625,0.328125
2,0.0517578125,0.037109375,0.017578125,0.013671875,0.05859375,0.2412109375,0.2216796875,0.005859375,0.7421875,0.2578125
2,0.0068359375,0.09375,0.0185546875,0.0546875,0.0166015625,0.18359375,0.283203125,0.0224609375,0.7236328125,0.275390625
2,0.0,0.03125,0.001953125,0.0009765625,0.0,0.296875,0.283203125,0.0,0.6611328125,0.2841796875
2,0.0048828125,0.0888671875,0.009765625,0.0419921875,0.02734375,0.2470703125,0.28125,0.00390625,0.6953125,0.2998046875
2,0.021484375,0.0546875,0.025390625,0.0478515625,0.0419921875,0.236328125,0.2578125,0.037109375,0.6669921875,0.33203125
2,0.013671875,0.083984375,0.0087890625,0.0419921875,0.0205078125,0.2451171875,0.2880859375,0.0078125,0.669921875,0.3076171875
2,0.0,0.0830078125,0.0078125,0.060546875,0.015625,0.234375,0.3359375,0.013671875,0.6982421875,0.3017578125
2,0.0078125,0.0615234375,0.0009765625,0.0009765625,0.0,0.314453125,0.2529296875,0.0,0.5732421875,0.35546875
2,0.005859375,0.033203125,0.0,0.0,0.0,0.2841796875,0.2294921875,0.0,0.5556640625,0.33203125
2,0.0244140625,0.068359375,0.0146484375,0.0263671875,0.033203125,0.2412109375,0.263671875,0.0,0.7978515625,0.2021484375
2,0.0302734375,0.0263671875,0.0107421875,0.00390625,0.0263671875,0.20703125,0.2373046875,0.001953125,0.6611328125,0.337890625
2,0.0166015625,0.03125,0.0048828125,0.0,0.0,0.3271484375,0.201171875,0.0,0.671875,0.2841796875
2,0.0263671875,0.03515625,0.02734375,0.0,0.009765625,0.25,0.259765625,0.0,0.6220703125,0.3515625
2,0.01953125,0.048828125,0.01171875,0.0078125,0.0166015625,0.265625,0.271484375,0.0,0.6962890625,0.30078125
2,0.0107421875,0.08203125,0.013671875,0.078125,0.0380859375,0.23046875,0.3125,0.0146484375,0.6552734375,0.34375
2,0.0126953125,0.046875,0.0205078125,0.0,0.005859375,0.287109375,0.26953125,0.0,0.6669921875,0.3017578125
2,0.0302734375,0.0361328125,0.0205078125,0.0,0.015625,0.2587890625,0.2548828125,0.0009765625,0.7392578125,0.251953125
2,0.0400390625,0.0478515625,0.0166015625,0.00390625,0.025390625,0.26171875,0.271484375,0.0029296875,0.72265625,0.2607421875
2,0.0302734375,0.041015625,0.005859375,0.0078125,0.0185546875,0.2685546875,0.267578125,0.0,0.6767578125,0.30859375
2,0.0478515625,0.03125,0.0048828125,0.0029296875,0.0341796875,0.220703125,0.23828125,0.0029296875,0.697265625,0.296875
2,0.013671875,0.033203125,0.03515625,0.0224609375,0.0205078125,0.28125,0.259765625,0.00390625,0.6279296875,0.3681640625
2,0.01171875,0.03515625,0.0234375,0.0146484375,0.0126953125,0.216796875,0.251953125,0.015625,0.7265625,0.2734375
2,0.02734375,0.0302734375,0.0341796875,0.0,0.017578125,0.2802734375,0.2529296875,0.0009765625,0.751953125,0.2392578125
2,0.0458984375,0.0361328125,0.00390625,0.0,0.0302734375,0.251953125,0.2578125,0.0009765625,0.6904296875,0.2919921875
2,0.044921875,0.001953125,0.0185546875,0.0009765625,0.0380859375,0.2314453125,0.2080078125,0.015625,0.69140625,0.3037109375
2,0.00390625,0.0224609375,0.0048828125,0.0,0.001953125,0.2900390625,0.2763671875,0.0,0.6748046875,0.2822265625
2,0.0263671875,0.048828125,0.01953125,0.01171875,0.0283203125,0.283203125,0.2587890625,0.0,0.7353515625,0.2509765625
2,0.009765625,0.09765625,0.0078125,0.0732421875,0.0185546875,0.2099609375,0.32421875,0.0166015625,0.673828125,0.326171875
2,0.03125,0.0615234375,0.01953125,0.0419921875,0.0390625,0.171875,0.248046875,0.0224609375,0.6796875,0.3203125
2,0.015625,0.0615234375,0.005859375,0.05859375,0.033203125,0.2060546875,0.2548828125,0.0107421875,0.6455078125,0.3544921875
2,0.01171875,0.1162109375,0.0029296875,0.078125,0.046875,0.2509765625,0.3134765625,0.01171875,0.7216796875,0.2607421875
2,0.017578125,0.0107421875,0.037109375,0.0009765625,0.0126953125,0.21484375,0.2314453125,0.0078125,0.6552734375,0.3388671875
2,0.0986328125,0.0478515625,0.009765625,0.0009765625,0.0263671875,0.3125,0.263671875,0.00390625,0.744140625,0.25390625
2,0.041015625,0.087890625,0.0029296875,0.0478515625,0.0546875,0.2177734375,0.259765625,0.005859375,0.673828125,0.3076171875
2,0.0234375,0.0576171875,0.01171875,0.0205078125,0.021484375,0.244140625,0.267578125,0.0068359375,0.66796875,0.3134765625
2,0.06640625,0.064453125,0.0029296875,0.03515625,0.091796875,0.197265625,0.2294921875,0.0048828125,0.654296875,0.3447265625
2,0.0234375,0.0810546875,0.0029296875,0.0283203125,0.0087890625,0.255859375,0.30078125,0.001953125,0.7314453125,0.2509765625
2,0.0048828125,0.12109375,0.001953125,0.0927734375,0.033203125,0.197265625,0.287109375,0.0068359375,0.6494140625,0.330078125
2,0.0087890625,0.146484375,0.0078125,0.080078125,0.037109375,0.203125,0.2958984375,0.0068359375,0.7197265625,0.2734375
2,0.037109375,0.11328125,0.017578125,0.1103515625,0.076171875,0.2275390625,0.2841796875,0.03515625,0.615234375,0.384765625
2,0.00390625,0.1015625,0.005859375,0.0810546875,0.029296875,0.2509765625,0.3291015625,0.0166015625,0.6640625,0.328125
2,0.0458984375,0.0947265625,0.01171875,0.0673828125,0.064453125,0.201171875,0.26171875,0.017578125,0.65625,0.34375
2,0.01953125,0.0302734375,0.0400390625,0.0048828125,0.01953125,0.25,0.251953125,0.017578125,0.7685546875,0.2314453125
2,0.00390625,0.087890625,0.0146484375,0.0615234375,0.00390625,0.232421875,0.3056640625,0.017578125,0.693359375,0.2958984375
2,0.0126953125,0.1328125,0.0234375,0.1103515625,0.0478515625,0.236328125,0.3212890625,0.0419921875,0.6689453125,0.3310546875
2,0.021484375,0.0537109375,0.0107421875,0.0224609375,0.0166015625,0.2216796875,0.2587890625,0.013671875,0.70703125,0.2900390625
2,0.025390625,0.0341796875,0.0234375,0.0166015625,0.03125,0.2373046875,0.25,0.01171875,0.740234375,0.259765625
2,0.0009765625,0.0908203125,0.015625,0.0546875,0.009765625,0.20703125,0.3095703125,0.0166015625,0.751953125,0.248046875
2,0.0009765625,0.126953125,0.0166015625,0.080078125,0.009765625,0.201171875,0.337890625,0.0087890625,0.78515625,0.21484375
2,0.0380859375,0.0341796875,0.0166015625,0.017578125,0.041015625,0.208984375,0.2275390625,0.017578125,0.6513671875,0.3486328125
2,0.01171875,0.0390625,0.013671875,0.0048828125,0.00390625,0.2744140625,0.2822265625,0.0,0.6357421875,0.3466796875
2,0.064453125,0.0322265625,0.0146484375,0.0,0.05859375,0.2626953125,0.244140625,0.0,0.65625,0.3251953125
2,0.05078125,0.015625,0.00390625,0.0,0.0380859375,0.2236328125,0.2177734375,0.001953125,0.69921875,0.296875
3,0.0029296875,0.06640625,0.01171875,0.0322265625,0.0,0.22265625,0.2666015625,0.0126953125,0.8779296875,0.1103515625
3,0.005859375,0.123046875,0.0068359375,0.08203125,0.001953125,0.2080078125,0.3056640625,0.0244140625,0.8427734375,0.1298828125
3,0.0009765625,0.1181640625,0.0107421875,0.103515625,0.03515625,0.208984375,0.3134765625,0.0224609375,0.8173828125,0.1591796875
3,0.029296875,0.09375,0.0283203125,0.08203125,0.0380859375,0.201171875,0.2890625,0.03515625,0.8837890625,0.115234375
3,0.0166015625,0.001953125,0.0361328125,0.0078125,0.0009765625,0.28515625,0.208984375,0.0107421875,0.880859375,0.099609375
3,0.0244140625,0.0498046875,0.0205078125,0.0380859375,0.0283203125,0.23828125,0.267578125,0.0205078125,0.876953125,0.1083984375
3,0.048828125,0.0068359375,0.0224609375,0.0,0.0263671875,0.2744140625,0.2275390625,0.0068359375,0.884765625,0.095703125
3,0.0283203125,0.0380859375,0.009765625,0.0185546875,0.0009765625,0.23828125,0.2607421875,0.0087890625,0.90234375,0.09765625
3,0.044921875,0.00390625,0.0234375,0.0068359375,0.03515625,0.2646484375,0.2216796875,0.017578125,0.8525390625,0.1279296875
3,0.0390625,0.0244140625,0.0107421875,0.013671875,0.0439453125,0.2509765625,0.244140625,0.0068359375,0.8623046875,0.1142578125
3,0.0,0.0830078125,0.0126953125,0.0732421875,0.001953125,0.2236328125,0.27734375,0.025390625,0.8466796875,0.130859375
3,0.009765625,0.1142578125,0.005859375,0.107421875,0.0,0.1904296875,0.298828125,0.009765625,0.8349609375,0.150390625
3,0.01171875,0.0439453125,0.0068359375,0.0927734375,0.0029296875,0.185546875,0.2958984375,0.009765625,0.8583984375,0.1279296875
3,0.0390625,0.064453125,0.005859375,0.0908203125,0.0029296875,0.1826171875,0.296875,0.013671875,0.89453125,0.10546875
3,0.0419921875,0.0078125,0.0439453125,0.0,0.0185546875,0.271484375,0.216796875,0.0166015625,0.8896484375,0.09765625
3,0.0009765625,0.1279296875,0.009765625,0.1103515625,0.0400390625,0.19140625,0.3115234375,0.0361328125,0.845703125,0.1396484375
3,0.0029296875,0.0810546875,0.0146484375,0.07421875,0.021484375,0.2216796875,0.291015625,0.0244140625,0.841796875,0.142578125
3,0.01171875,0.080078125,0.001953125,0.103515625,0.005859375,0.19921875,0.3251953125,0.009765625,0.8193359375,0.1533203125
3,0.0107421875,0.041015625,0.005859375,0.03125,0.00390625,0.244140625,0.2626953125,0.0068359375,0.8642578125,0.123046875
3,0.041015625,0.1005859375,0.01171875,0.06640625,0.052734375,0.2314453125,0.298828125,0.0419921875,0.77734375,0.193359375
3,0.0126953125,0.0703125,0.009765625,0.0537109375,0.029296875,0.2265625,0.2822265625,0.017578125,0.849609375,0.12109375
3,0.0009765625,0.095703125,0.013671875,0.0947265625,0.0185546875,0.19140625,0.2900390625,0.021484375,0.8564453125,0.1279296875
3,0.0517578125,0.04296875,0.0078125,0.0341796875,0.03515625,0.240234375,0.2744140625,0.0087890625,0.8701171875,0.1298828125
3,0.005859375,0.0966796875,0.009765625,0.0927734375,0.0244140625,0.2109375,0.294921875,0.015625,0.841796875,0.140625
3,0.0380859375,0.0263671875,0.02734375,0.0234375,0.0400390625,0.2431640625,0.2373046875,0.01953125,0.8486328125,0.1376953125
3,0.0048828125,0.08984375,0.0048828125,0.0771484375,0.021484375,0.2109375,0.30859375,0.0166015625,0.814453125,0.1669921875
3,0.021484375,0.0888671875,0.0068359375,0.0732421875,0.0439453125,0.224609375,0.2998046875,0.0087890625,0.8115234375,0.1689453125
3,0.025390625,0.0859375,0.0439453125,0.0693359375,0.0302734375,0.216796875,0.2890625,0.0556640625,0.8876953125,0.1123046875
3,0.005859375,0.115234375,0.0224609375,0.0986328125,0.00390625,0.1796875,0.302734375,0.0302734375,0.8662109375,0.1337890625
3,0.0078125,0.1318359375,0.0146484375,0.0888671875,0.0263671875,0.193359375,0.3154296875,0.02734375,0.857421875,0.1318359375
3,0.01953125,0.044921875,0.0078125,0.033203125,0.02734375,0.259765625,0.271484375,0.01953125,0.7998046875,0.162109375
3,0.013671875,0.01171875,0.0224609375,0.00390625,0.0009765625,0.2490234375,0.220703125,0.009765625,0.8896484375,0.0947265625
3,0.0107421875,0.0947265625,0.01171875,0.0751953125,0.03515625,0.20703125,0.302734375,0.01953125,0.8388671875,0.1484375
3,0.0126953125,0.07421875,0.005859375,0.03125,0.005859375,0.2158203125,0.2705078125,0.00390625,0.833984375,0.15234375
3,0.01171875,0.0712890625,0.009765625,0.0458984375,0.017578125,0.220703125,0.27734375,0.013671875,0.884765625,0.1044921875
3,0.025390625,0.11328125,0.0048828125,0.0908203125,0.0576171875,0.2060546875,0.3125,0.0068359375,0.814453125,0.1767578125
3,0.0546875,0.0888671875,0.0087890625,0.00390625,0.0322265625,0.20703125,0.3232421875,0.001953125,0.8671875,0.1328125
3,0.00390625,0.08203125,0.0126953125,0.064453125,0.0048828125,0.2216796875,0.2724609375,0.0126953125,0.8515625,0.140625
3,0.0390625,0.0556640625,0.009765625,0.0302734375,0.0048828125,0.236328125,0.263671875,0.0087890625,0.8828125,0.1171875
3,0.0029296875,0.1123046875,0.0029296875,0.10546875,0.04296875,0.20703125,0.3056640625,0.0126953125,0.822265625,0.1494140625
3,0.0751953125,0.05078125,0.0166015625,0.0234375,0.0576171875,0.23046875,0.263671875,0.017578125,0.87109375,0.12890625
3,0.017578125,0.0361328125,0.0107421875,0.0146484375,0.0,0.2294921875,0.2431640625,0.0068359375,0.8984375,0.1015625
3,0.025390625,0.0693359375,0.009765625,0.0556640625,0.0322265625,0.234375,0.28125,0.0146484375,0.869140625,0.11328125
3,0.021484375,0.0859375,0.0166015625,0.083984375,0.0556640625,0.220703125,0.2783203125,0.0234375,0.8310546875,0.1474609375
3,0.05078125,0.0205078125,0.013671875,0.0146484375,0.05078125,0.24609375,0.2314453125,0.0048828125,0.8759765625,0.109375
3,0.0419921875,0.0625,0.005859375,0.0224609375,0.029296875,0.220703125,0.2685546875,0.0048828125,0.884765625,0.115234375
3,0.0185546875,0.0654296875,0.01953125,0.041015625,0.01171875,0.26953125,0.2802734375,0.01953125,0.859375,0.12109375
3,0.0322265625,0.060546875,0.01953125,0.056640625,0.03125,0.234375,0.2841796875,0.03125,0.8125,0.1875
3,0.05078125,0.064453125,0.0029296875,0.0615234375,0.0615234375,0.2265625,0.275390625,0.0126953125,0.82421875,0.1728515625
3,0.009765625,0.0234375,0.0205078125,0.0146484375,0.009765625,0.2734375,0.24609375,0.0146484375,0.8251953125,0.1748046875
3,0.015625,0.0625,0.0078125,0.0625,0.015625,0.2421875,0.291015625,0.0234375,0.7841796875,0.2158203125
3,0.01953125,0.0400390625,0.0283203125,0.0263671875,0.0283203125,0.26953125,0.2626953125,0.0302734375,0.83984375,0.1552734375
3,0.0263671875,0.0458984375,0.0234375,0.0390625,0.0263671875,0.2470703125,0.267578125,0.0380859375,0.84765625,0.15234375
3,0.0498046875,0.013671875,0.0166015625,0.0107421875,0.044921875,0.27734375,0.2353515625,0.013671875,0.83203125,0.16796875
3,0.0537109375,0.052734375,0.0146484375,0.041015625,0.0576171875,0.2548828125,0.2724609375,0.03125,0.81640625,0.18359375
3,0.044921875,0.0595703125,0.0078125,0.056640625,0.046875,0.25390625,0.28125,0.0205078125,0.8125,0.1845703125
3,0.029296875,0.009765625,0.02734375,0.0,0.0224609375,0.296875,0.2197265625,0.009765625,0.83203125,0.16796875
3,0.005859375,0.076171875,0.021484375,0.0615234375,0.005859375,0.244140625,0.28515625,0.03515625,0.8203125,0.1767578125
3,0.03125,0.03125,0.021484375,0.013671875,0.0283203125,0.267578125,0.2451171875,0.0205078125,0.837890625,0.1591796875
3,0.0419921875,0.0205078125,0.02734375,0.0107421875,0.0380859375,0.275390625,0.2373046875,0.01953125,0.859375,0.1357421875
3,0.046875,0.056640625,0.0068359375,0.044921875,0.0556640625,0.2451171875,0.2666015625,0.0126953125,0.849609375,0.150390625
3,0.0380859375,0.052734375,0.021484375,0.0458984375,0.0478515625,0.2509765625,0.2734375,0.029296875,0.8056640625,0.1943359375
3,0.029296875,0.0361328125,0.01171875,0.0302734375,0.0283203125,0.2607421875,0.267578125,0.01171875,0.8056640625,0.1943359375
3,0.0205078125,0.01171875,0.025390625,0.0029296875,0.0029296875,0.3271484375,0.2431640625,0.0048828125,0.7734375,0.21484375
